FS(41),1135248.8799999999,1210966.5000000002,1014674.9200000000,1004392.3999999999,972924.1900000001,1045112.1599999999,1071584.7200000000,990538.2400000000,1053998.5599999998,1111619.0400000000,10611059.6099999994,
FS(42),1138314.8000000000,1210815.4500000002,1013452.0100000000,1014934.1600000000,973963.0700000001,1046095.7100000000,1085666.9600000002,989059.8400000001,1049445.1099999999,1111190.5600000001,10632937.6699999999,
FS(43),1142844.0000000000,1206787.4500000002,1012417.2400000001,1042386.6600000000,973118.9800000001,1048980.7900000000,1096815.3999999999,1002956.8000000000,1065623.2500000000,1108941.0400000000,10700871.6100000013,
FS(44),1143192.4000000001,1210160.9000000001,1023141.2200000001,1050622.4099999999,979027.6100000001,1047931.6700000000,1084640.1299999999,1004139.5200000000,1070176.7000000000,1113011.6000000001,10726044.1600000020,
FS(45),1129465.4400000002,1193394.3500000001,1029537.9800000000,1016251.8800000001,992987.5600000001,1043276.2000000000,1079799.3600000001,999408.6399999999,1067819.6199999999,1103477.9200000002,10655418.9500000011,
FS(46),1128280.8799999999,1181411.0500000000,1051644.4300000002,1014494.9199999999,1016557.1500000000,1037506.0400000000,1076718.8700000001,1005026.5600000001,1062837.6099999999,1105298.9600000002,10679776.4700000007,
FS(47),1123751.6799999999,1189920.2000000002,1051738.5000000000,1011530.0500000000,1025452.5600000001,1048521.8000000000,1090507.7300000000,1005026.5600000001,1061712.6399999999,1120081.5200000000,10728243.2400000002,
FS(48),1105425.8400000001,1202356.6500000001,1042143.3600000000,1014165.4900000000,1036685.4500000001,1047275.9700000001,1085226.8900000001,1008279.0400000000,1059462.7000000000,1118688.9600000002,10719710.3500000015,
FS(49),1125424.0000000000,1211470.0000000000,1058511.5400000000,1045461.3400000001,1028309.4800000001,1059209.7100000000,1096668.7100000002,1014784.0000000000,1069266.0100000000,1137113.6000000001,10846218.3900000025,
FS(50),1120964.4800000000,1211419.6500000001,1058229.3300000001,1071596.1199999999,1038308.7000000001,1025113.3100000001,1095495.1900000002,1045830.3999999999,1057962.7400000000,1137756.3200000001,10862676.2400000002,
FS(51),1112533.2000000000,1218216.9000000001,1074127.1600000001,1086859.7100000000,1039022.9300000002,1029506.5000000000,1103269.7600000000,1036664.3200000001,1062569.7600000000,1133685.7600000000,10896456.0000000019,
FS(52),1102987.0400000000,1234832.4000000001,1076667.0500000003,1094985.6499999999,1034867.4100000000,1029506.5000000000,1096815.3999999999,1056474.8799999999,1059355.5599999998,1136363.7600000000,10922855.6500000004,
FS(53),1114135.8400000001,1253814.3500000001,1078360.3100000001,1092569.8299999998,1028504.2700000001,1028981.9399999999,1104736.6600000001,1045534.7200000000,1061766.2100000000,1128008.3999999999,10936412.5299999993,
FS(54),1105704.5599999998,1274357.1500000001,1083628.2300000002,1091142.2999999998,1024673.4000000000,1027408.2600000000,1102536.3100000001,1051152.6399999999,1061819.7800000000,1122973.7600000000,10945396.3900000006,
FS(55),1106122.6399999999,1271235.4500000002,1094446.2800000003,1095534.7000000000,1023699.4500000001,1032326.0100000000,1106643.6299999999,1048195.8400000001,1042856.0000000000,1129186.7200000000,10950246.7200000007,
FS(56),1087587.7600000000,1286340.4500000002,1094728.4900000002,1101135.0099999998,1030322.3100000001,1048390.6599999999,1099309.1299999999,1064162.5600000001,1048748.7000000000,1129186.7200000000,10989911.7900000010,
FS(57),1068913.5200000000,1289260.7500000002,1095669.1900000002,1099707.4800000000,1033633.7400000001,1042817.2100000000,1088600.7600000000,1063571.2000000000,1045855.9200000000,1128115.5200000000,10956145.2900000028,
FS(58),1058461.5200000000,1291325.1000000001,1103382.9300000002,1094107.1699999999,1038698.2800000000,1042030.3700000000,1091534.5600000001,1063275.5200000000,1034177.6599999999,1130793.5200000000,10947786.6300000027,
FS(59),1049124.4000000001,1280600.5500000000,1109967.8300000001,1100036.9099999999,1046035.3700000000,1024654.3199999999,1074665.2100000002,1049969.9199999999,1027320.7000000000,1103585.0400000000,10865960.2500000019,
FS(60),1067171.5200000000,1277478.8500000001,1105546.5400000000,1084553.7000000000,1047074.2500000000,1005573.4500000000,1074665.2100000002,1043760.6399999999,1032409.8499999999,1102728.0800000001,10840962.0900000017,
FS(61),1074766.6399999999,1285434.1500000001,1104888.0500000003,1075988.5200000000,1044866.6300000000,1010163.3500000001,1083319.9199999999,1048195.8400000001,1041998.8800000000,1112904.4800000000,10882526.4599999990,
FS(62),1068147.0400000000,1280348.8000000000,1106487.2400000002,1080051.4899999998,1054216.5500000000,1032719.4300000001,1083613.3000000000,1052631.0400000000,1050623.6499999999,1120295.7600000000,10929134.3000000007,
FS(63),1074000.1599999999,1280046.7000000002,1105358.4000000001,1082686.9299999999,1062008.1500000001,1027408.2600000000,1092708.0799999998,1055587.8400000001,1049284.3999999999,1120295.7600000000,10949384.6799999997,
FS(64),1071840.0800000001,1289009.0000000002,1104699.9100000001,1101244.8199999998,1064994.9300000002,1029244.2200000001,1094468.3600000001,1066528.0000000000,1057802.0300000000,1129508.0800000001,11009339.4299999997,
FS(65),1076508.6399999999,1286340.4500000002,1108368.6400000001,1100366.3399999999,1072461.8799999999,1028588.5200000001,1089334.2100000002,1068597.7600000000,1064176.8599999999,1131114.8800000001,11025858.1800000016,
FS(66),1069540.6399999999,1287850.9500000000,1106110.9600000002,1101793.8699999999,1073241.0400000000,1030883.4700000001,1095641.8799999999,1063275.5200000000,1074087.3099999998,1128115.5200000000,11030541.1600000001,
FS(67),1082849.5200000000,1303610.5000000000,1115517.9600000002,1109919.8099999998,1078630.2300000000,1041309.1000000001,1114418.2000000000,1064458.2400000000,1060266.2500000000,1138077.6799999999,11109057.4900000021,
FS(68),1082222.4000000001,1302049.6499999999,1100937.1100000001,1113763.1599999999,1076877.1200000001,1046554.7000000000,1114858.2700000000,1065936.6399999999,1061123.3699999999,1143326.5600000001,11107648.9800000004,
FS(69),1085985.1200000001,1301093.0000000000,1107333.8700000001,1121010.6199999999,1075968.1000000001,1049964.3400000001,1119112.2800000000,1068597.7600000000,1051695.0500000000,1146325.9200000002,11127086.0599999987,
FS(70),1086403.2000000000,1313881.9000000001,1117587.5000000000,1119253.6599999999,1072396.9500000000,1052980.5600000001,1119112.2800000000,1076285.4399999999,1043016.7100000000,1149539.5200000000,11150457.7200000007,
FS(71),1090932.4000000001,1316449.7500000000,1122573.2100000002,1120022.3299999998,1072981.3200000001,1069832.0500000000,1121019.2500000000,1077763.8400000001,1046123.7699999999,1161644.0800000001,11199342.0000000000,
FS(72),1087100.0000000000,1318816.2000000002,1120785.8800000001,1116618.2200000000,1068695.9400000002,1074815.3699999999,1131287.5500000000,1074807.0400000000,1033588.3899999999,1158109.1200000001,11184623.7100000009,
FS(73),1093998.3200000001,1312925.2500000002,1120974.0200000000,1117057.4600000000,1067916.7800000000,1084388.5900000001,1136715.0799999998,1074511.3600000001,1031445.5900000000,1164000.7200000000,11203933.1699999999,
FS(74),1114135.8400000001,1307940.6000000001,1130098.8100000001,1109260.9500000000,1066293.5300000000,1082028.0699999998,1139062.1200000001,1063866.8799999999,1035088.3499999999,1160144.3999999999,11207919.5500000007,
FS(75),1118246.9600000000,1302251.0500000000,1130945.4400000002,1108492.2799999998,1060644.6200000001,1084585.3000000000,1138181.9800000000,1070371.8400000001,1092354.6799999999,1152003.2800000000,11258077.4300000016,
FS(76),1113299.6799999999,1309400.7500000002,1111472.9500000002,1106954.9399999999,1061293.9199999999,1087011.3900000001,1138475.3600000001,1059431.6799999999,1099533.0599999998,1154788.3999999999,11241662.1299999990,
FS(77),1086960.6399999999,1304365.7500000002,1111943.3000000003,1108602.0899999999,1059930.3900000001,1091798.0000000000,1142876.0600000001,1071554.5600000001,1088926.2000000000,1146433.0400000000,11213390.0300000012,
FS(78),1088842.0000000000,1333115.6000000001,1116082.3800000001,1113214.1099999999,1061164.0600000001,1090486.6000000001,1156078.1600000001,1076876.8000000000,1111639.8799999999,1152110.3999999999,11299609.9900000002,
FS(79),1088284.5599999998,1320880.5500000000,1118810.4100000001,1118924.2300000000,1069669.8900000001,1071077.8800000001,1156371.5400000000,1076285.4399999999,1109068.5200000000,1151896.1600000001,11281269.1799999997,
FS(80),1094764.8000000000,1339409.3500000001,1121632.5100000002,1123865.6799999999,1078045.8600000001,1074618.6599999999,1156811.6100000001,1072441.6000000001,1115175.5000000000,1161322.7200000000,11338088.2900000010,
FS(81),1089956.8799999999,1301244.0500000003,1114200.9800000002,1111786.5799999998,1078305.5800000001,1072651.5600000001,1153437.7400000000,1069189.1199999999,1112014.8699999999,1172891.6799999999,11275679.0400000010,
FS(82),1096924.8799999999,1305523.8000000000,1114200.9800000002,1142423.5699999998,1088564.5200000000,1075471.0699999998,1155344.7100000002,1056770.5600000001,1120532.5000000000,1176212.3999999999,11331968.9900000021,
FS(83),1136224.4000000001,1291375.4500000000,1068106.6800000002,1134407.4399999999,1086551.6900000002,1084519.7300000000,1229423.1600000001,1052631.0400000000,1139014.1499999999,1175248.3200000001,11397502.0599999987,
FS(84),1161796.9600000000,1305423.1000000001,1076102.6300000001,1121010.6199999999,1073370.9000000001,1090027.6099999999,1230596.6799999999,1039325.4399999999,1121818.1799999999,1178783.2800000000,11398255.4000000022,
FS(85),1177962.7200000000,1299028.6500000001,1090213.1300000001,1130893.5200000000,1076422.6100000001,1094486.3699999999,1220181.6900000002,1036664.3200000001,1126264.4900000000,1178140.5600000001,11430258.0599999987,
FS(86),1162981.5200000000,1301646.8500000001,1090307.2000000002,1146596.3499999999,1073825.4100000001,1090945.5900000001,1220181.6900000002,1042577.9199999999,1122568.1599999999,1189816.6399999999,11441447.3300000019,
FS(87),1171482.4800000000,1322441.4000000001,1084945.2100000002,1126610.9299999999,1056489.1000000001,1102289.2000000000,1232943.7200000000,1048491.5200000000,1130978.6499999999,1188852.5600000001,11465524.7699999996,
FS(88),1202072.0000000000,1318010.6000000001,1081746.8300000001,1112884.6799999999,1067397.3400000001,1105895.5500000000,1234263.9299999999,1051152.6399999999,1140460.5400000000,1192923.1200000001,11506807.2300000004,
FS(89),1214266.0000000000,1329691.8000000000,1101031.1800000002,1098499.5699999998,1066293.5300000000,1115206.4900000000,1239104.7000000000,1044352.0000000000,1136442.7900000000,1198921.8400000001,11543809.9000000004,
FS(90),1218168.0800000001,1340063.9000000001,1102912.5800000001,1112555.2500000000,1062657.4500000000,1119796.3900000001,1236170.8999999999,1045534.7200000000,1139549.8499999999,1200742.8800000001,11578152.0000000000,
FS(91),1228132.3200000001,1337244.3000000000,1097550.5900000001,1107394.1799999999,1065189.7200000002,1115403.2000000000,1240424.9100000001,1044943.3600000001,1129210.8400000001,1204813.4399999999,11570306.8600000013,
FS(92),1225623.8400000001,1322793.8500000001,1102912.5800000001,1098279.9500000000,1060125.1800000002,1095076.5000000000,1233530.4800000000,1040803.8400000001,1133442.8699999999,1201278.4800000000,11513867.5700000003,
FS(93),1217192.5599999998,1313479.1000000001,1102348.1600000001,1094216.9800000000,1065579.3000000000,1085831.1300000001,1230303.3000000000,1040212.4800000000,1130817.9399999999,1198493.3600000001,11478474.3100000024,
FS(94),1212314.9600000000,1321384.0500000003,1102818.5100000002,1101903.6799999999,1073630.6200000001,1097502.5900000001,1231183.4400000002,1043760.6399999999,1139335.5699999998,1193351.6000000001,11517185.6600000001,
FS(95),1193989.1200000001,1318060.9500000000,1099902.3400000001,1072364.7900000000,1091226.6500000001,1102354.7700000000,1232943.7200000000,1046126.0800000001,1134246.4199999999,1199564.5600000001,11490779.4000000022,
FS(96),1178241.4400000002,1323599.4500000002,1095481.0500000003,1078623.9600000000,1074409.7800000000,1097174.7400000000,1217247.8900000001,1045534.7200000000,1124335.9700000000,1181032.8000000000,11415681.8000000007,
FS(97),1192316.8000000000,1327828.8500000001,1077795.8900000001,1105307.7900000000,1087590.5700000001,1102223.6300000001,1220475.0700000001,1051448.3200000001,1131139.3599999999,1189281.0400000000,11485407.3200000003,
FS(98),1185697.2000000000,1320578.4500000000,1079112.8700000001,1106296.0799999998,1089148.8900000001,1093240.5400000000,1208739.8700000001,1045830.3999999999,1124550.2500000000,1176426.6399999999,11429621.1899999995,
FS(99),1184512.6399999999,1332511.4000000001,1079206.9400000002,1108053.0400000000,1106744.9199999999,1094617.5100000000,1210646.8400000001,1045239.0400000000,1126425.2000000000,1177819.2000000002,11465776.7300000004,
FS(100),1206531.5200000000,1344394.0000000002,1083440.0900000001,1114422.0200000000,1122393.0500000000,1103600.6000000001,1228102.9500000000,1050856.9600000000,1139014.1499999999,1193887.2000000002,11586642.5400000010,
FS(101),1219213.2800000000,1335129.6000000001,1090401.2700000000,1104099.8799999999,1117198.6500000001,1108518.3500000001,1219154.8600000001,1047604.4800000000,1131621.4900000000,1187138.6399999999,11560080.4999999981,
FS(102),1219282.9600000000,1338805.1500000001,1096045.4700000002,1112884.6799999999,1118951.7600000002,1108911.7700000000,1221355.2100000002,1049378.5600000001,1138532.0200000000,1199457.4399999999,11603605.0200000014,
FS(103),1213151.1200000001,1337294.6499999999,1087391.0300000003,1096742.6099999999,1130833.9500000000,1107928.2200000000,1230303.3000000000,1049378.5600000001,1137942.7500000000,1203849.3600000001,11594815.5500000007,
FS(104),1206043.7600000000,1349429.0000000002,1095481.0500000003,1111786.5799999998,1146482.0800000001,1123533.8800000001,1245118.9900000000,1060023.0400000000,1157977.9299999999,1214347.1200000001,11710223.4300000016,
FS(105),1181028.6399999999,1356024.8500000001,1102348.1600000001,1122547.9600000000,1150897.3200000001,1117567.0100000000,1222528.7300000000,1070667.5200000000,1194084.1099999999,1176855.1200000001,11694549.4200000018,
FS(106),1197542.8000000000,1393787.3500000001,1119374.8300000001,1125403.0200000000,1167584.3300000001,1127664.7900000000,1234704.0000000000,1072145.9199999999,1222422.6399999999,1206098.8800000001,11866728.5600000005,
FS(107),1191968.4000000001,1366497.6500000001,1124266.4700000002,1110468.8599999999,1171480.1299999999,1133566.0900000001,1236024.2100000002,1074807.0400000000,1214976.4099999999,1186174.5600000001,11810229.8200000022,
FS(108),1183258.4000000001,1399678.3000000003,1136777.7800000003,1128038.4600000000,1200568.7700000000,1119009.5500000000,1189376.7900000000,1066232.3200000001,1186262.8899999999,1150824.9600000002,11760028.2199999988,
FS(109),1182143.5200000000,1387443.2500000002,1132544.6300000001,1118814.4199999999,1187258.1200000001,1134352.9300000002,1196857.9800000000,1053518.0800000001,1179138.0800000001,1163143.7600000000,11735214.7700000014,
FS(110),1177753.6799999999,1401188.8000000000,1125207.1700000002,1111566.9600000000,1173947.4700000002,1137565.8599999999,1214314.0900000001,1051448.3200000001,1178334.5300000000,1175569.6799999999,11746896.5600000024,
FS(111),1179913.7600000000,1419818.3000000003,1125395.3100000001,1116178.9800000000,1181739.0700000001,1133828.3699999999,1210060.0799999998,1049674.2400000000,1179459.5000000000,1193351.6000000001,11789419.2100000028,
FS(112),1180262.1599999999,1439605.8500000001,1128123.3400000001,1106186.2700000000,1190894.2000000000,1135402.0500000000,1234557.3100000001,1056770.5600000001,1199601.8199999998,1206206.0000000000,11877609.5599999987,
FS(113),1203256.5599999998,1425809.9500000002,1132826.8400000001,1107394.1799999999,1183362.3200000001,1136057.7500000000,1250253.1400000001,1070667.5200000000,1193494.8400000001,1203742.2400000000,11906865.3399999999,
FS(114),1196497.5999999999,1459947.2500000000,1125865.6600000001,1107064.7500000000,1180440.4700000002,1129369.6099999999,1255387.2900000000,1081607.6799999999,1191994.8799999999,1215418.3200000001,11943593.5099999998,
FS(115),1200469.3600000001,1469513.7500000000,1128217.4100000001,1103441.0200000000,1188426.8600000001,1138024.8500000001,1252013.4199999999,1083381.7600000000,1201958.8999999999,1213811.5200000000,11979258.8499999996,
FS(116),1200120.9600000000,1479785.1500000001,1124454.6100000001,1099707.4800000000,1182583.1600000001,1135336.4800000000,1242331.8799999999,1078059.5200000000,1185352.2000000000,1209633.8400000001,11937365.2799999975,
FS(117),1212314.9600000000,1480087.2500000000,1126336.0100000002,1094766.0299999998,1185505.0100000002,1141368.9199999999,1274016.9199999999,1099939.8400000001,1188405.6899999999,1219274.6399999999,12022015.2699999996,
FS(118),1229386.5599999998,1491164.2500000000,1126053.8000000003,1116508.4099999999,1199464.9600000000,1142286.8999999999,1267122.4900000000,1097870.0800000001,1192959.1399999999,1216382.3999999999,12079198.9900000002,
FS(119),1216286.7200000000,1496753.1000000001,1127370.7800000003,1116947.6499999999,1207581.2100000000,1136975.7300000000,1259054.5400000000,1092252.1599999999,1189584.2300000000,1201278.4800000000,12044084.5999999978,
FS(120),1214962.8000000000,1500025.8500000001,1137248.1300000001,1114641.6399999999,1216216.9000000001,1128976.1899999999,1254507.1499999999,1078059.5200000000,1191405.6099999999,1201064.2400000000,12037108.0299999993,
FS(121),1219561.6799999999,1485575.3999999999,1174217.6400000001,1120351.7599999998,1221216.5100000002,1126877.9500000000,1254213.7700000000,1071554.5600000001,1187709.2800000000,1204170.7200000000,12065449.2700000014,
FS(122),1219561.6799999999,1485927.8500000001,1175722.7600000002,1127709.0299999998,1221541.1600000001,1124058.4399999999,1254360.4600000002,1068597.7600000000,1178655.9500000000,1207170.0800000001,12063305.1699999981,
FS(123),1188623.7600000000,1487236.9500000002,1185129.7600000002,1117277.0799999998,1236020.5500000000,1123206.0300000000,1252746.8700000001,1070667.5200000000,1176513.1499999999,1210383.6799999999,12047805.3499999996,
FS(124),1188832.8000000000,1488546.0500000000,1181084.7500000000,1117277.0799999998,1234916.7400000000,1132254.6899999999,1257294.2600000000,1074215.6799999999,1180905.8899999999,1221417.0400000000,12076744.9799999986,
FS(125),1192177.4400000002,1492221.6000000001,1181366.9600000002,1118375.1799999999,1232254.6100000001,1135074.2000000000,1257440.9500000000,1075398.3999999999,1193494.8400000001,1224952.0000000000,12102756.1800000016,
FS(126),1179286.6399999999,1484971.2000000002,1177698.2300000002,1113763.1599999999,1230631.3600000001,1128648.3400000001,1254800.5300000000,1070963.2000000000,1181120.1699999999,1221417.0400000000,12043299.8700000029,
